UniqueCount	AmbigCount
1016	13208
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	45
0	0
6	87
25	5940
0	0
0	4
0	38
0	17
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	4
18	1043
0	2
0	2
0	0
0	0
0	2
0	0
0	1
0	2
0	0
0	9
0	9
0	71
2	978
0	11
0	49
0	0
0	0
0	0
0	1
0	0
2	24
0	60
48	1256
0	40
133	836
0	15
0	6
0	3
0	33
0	0
0	0
0	0
0	7
0	5
1	71
0	0
0	5
0	0
132	1801
0	0
0	0
0	0
0	0
0	2
0	11
0	1
0	11
0	0
0	0
0	0
0	1
0	9
0	11
0	4
0	3
0	10
0	1
0	11
0	17
0	9
0	10
0	8
0	0
4395	3959
0	0
0	0
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	62
42	364
257	887
0	18
1	117
0	1
197	208
0	95
0	0
0	1
0	0
0	33
0	2
0	0
0	0
0	1
3	113
0	1519
0	0
0	0
0	1
0	1
0	8
246	337
0	4
0	9
0	5
0	0
0	4
0	10
0	0
0	0
0	2
0	1
0	0
0	3
0	0
0	0
0	0
0	2
0	8
0	2
0	325
0	0
0	0
0	2
0	0
0	0
0	0
170	122
0	32
0	0
0	70
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	5
0	0
0	1
0	1
0	0
0	3
1	7
0	1
0	0
0	1
0	0
0	0
0	0
5	5
0	5
0	5
0	0
0	0
0	2
0	2
0	0
0	0
11	3
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	42
7	87
49	49
0	89
0	0
0	25
0	2
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	8
0	0
0	0
0	0
0	1
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	3
2	6
0	0
0	0
0	0
0	3
0	0
0	1
0	3
0	1
2	1
0	3
115	33
0	4
0	3
0	3
0	8
0	3
0	4
0	0
0	3
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
75	27
0	29
0	28
0	24
0	20
0	16
0	2
88	0
0	0
0	0
0	0
0	0
0	0
0	0
8	1
0	11
88	19
0	12
0	12
0	9
0	11
0	7
0	7
0	1
0	8
0	6
0	1
0	1
0	3
0	3
0	2
0	0
0	0
0	0
0	4
0	4
0	3
15	9
0	1
0	0
3	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	12
14	12
0	17
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	8
10	17
0	4
0	3
0	5
0	15
0	17
0	21
0	21
0	11
0	17
5	23
0	22
