UniqueCount	AmbigCount
108	801
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	46
0	0
9	450
23	2943
0	0
0	1
0	7
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	11
31	748
0	5
0	5
0	0
0	2
0	2
0	0
0	0
0	3
0	0
0	3
0	5
0	25
4	482
0	0
1	46
0	0
0	0
0	0
0	0
0	0
1	9
0	453
28	914
0	124
142	712
0	78
1	16
0	9
2	124
0	2
0	4
0	2
0	2
0	0
0	71
0	0
0	0
0	2
93	1383
0	2
0	1
0	2
0	1
0	3
0	13
0	4
0	7
0	2
0	0
0	0
0	0
0	11
0	19
0	4
1	11
0	3
0	2
0	5
0	6
0	3
0	3
0	0
0	6
11284	2793
0	7
0	0
0	26
0	0
0	3
0	4
0	0
0	1
0	2
0	0
99	286
488	2246
10891	23778
0	20
6	3813
0	9
2315	2326
5	2473
0	1
0	4
0	2
0	25
0	4
0	2
0	0
0	0
6	152
0	821
0	0
0	0
0	0
0	3
0	2
379	257
0	0
0	3
0	1
0	2
0	2
0	7
0	1
0	0
0	0
0	2
0	2
0	3
0	2
0	2
0	1
0	3
0	20
0	7
0	152
0	0
0	0
0	7
0	0
0	0
0	1
155	323
0	17
0	1
1	306
0	1
0	1
0	2
1	6
0	2
1	43
0	5
0	15
0	2
0	2
0	5
0	5
0	3
4	7
0	0
0	3
0	1
0	0
0	0
0	3
22	20
0	14
0	15
0	1
0	1
1	0
0	0
0	0
2	1
1	4
0	0
0	4
0	4
0	4
0	4
0	3
0	2
0	3
0	2
0	4
0	3
0	1
0	0
0	0
0	0
0	0
0	576
89	1066
20	495
0	998
0	1
0	257
0	11
2	9
3	7
0	7
0	1
0	4
0	1
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
4	37
0	5
0	1
0	1
1	4
10	19
1	19
0	19
5	8
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	5
0	1
