UniqueCount	AmbigCount
101	888
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	45
0	3
6	392
35	3083
0	0
0	1
0	10
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
25	732
0	4
0	4
0	0
0	0
0	3
0	1
0	0
0	1
0	0
0	2
0	2
0	24
2	532
0	0
0	55
0	0
0	0
0	0
0	0
1	3
0	10
2	405
52	927
0	117
152	633
1	79
1	31
0	16
1	123
0	0
0	5
0	2
0	5
0	4
1	87
0	1
0	8
0	5
135	1376
0	9
0	2
0	2
0	0
0	3
0	11
0	3
0	9
0	2
0	2
0	0
0	0
0	7
0	10
0	1
0	11
0	4
0	4
0	9
0	4
0	4
0	6
0	1
0	3
13325	2847
1	6
0	1
0	31
0	0
0	5
0	5
0	0
0	2
0	2
0	1
109	342
508	2332
10533	23693
0	24
4	3778
0	6
2493	2427
7	2360
0	0
0	0
0	0
0	21
0	4
0	1
0	0
0	0
5	172
0	925
0	0
0	0
0	0
0	4
0	7
429	278
0	4
0	6
0	4
1	1
0	5
0	7
0	1
0	0
0	2
0	0
0	2
0	5
0	2
0	4
0	2
0	4
0	21
4	8
0	167
0	1
0	0
0	8
0	2
0	2
0	0
138	336
0	18
0	3
2	299
0	6
0	3
0	8
0	1
0	0
0	52
0	10
0	22
0	8
0	4
0	2
0	8
0	4
2	5
0	1
0	4
1	2
0	0
0	0
0	1
21	33
0	26
0	27
0	3
0	8
2	0
0	0
0	0
1	1
11	2
0	1
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
1	527
59	984
16	461
2	951
0	0
0	229
1	17
2	10
1	6
0	8
0	2
0	5
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	13
2	46
0	5
0	0
0	0
0	0
7	20
0	14
0	14
4	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	4
0	4
5	10
0	3
0	0
0	0
0	4
0	0
0	4
0	1
0	3
0	3
0	69
344	90
1	59
0	71
0	73
0	58
0	70
0	74
0	8
0	28
0	20
0	15
0	14
0	3
0	3
0	3
0	0
0	0
0	2
0	1
0	0
0	8
0	0
0	0
0	0
0	0
0	4
0	6
0	0
1	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
21	654
29	315
1	598
2	516
0	201
0	162
0	305
0	13
386	0
0	0
1	0
0	0
0	0
0	0
0	0
1	3
0	132
68	87
0	133
1	140
0	109
1	94
0	99
0	90
1	12
0	88
0	89
0	23
0	8
0	14
0	7
0	6
0	0
0	6
0	5
0	10
0	1
0	1
8	12
0	3
0	1
5	3
1	2
0	3
0	2
0	2
0	1
0	0
0	0
7	110
29	51
0	109
0	55
0	60
0	3
0	0
0	3
0	15
0	0
0	35
0	17
1	6
0	6
0	0
6	37
4	22
0	14
0	6
0	30
0	19
0	79
0	164
0	163
0	62
0	106
8	96
0	173
0	20
0	134
0	108
0	103
0	53
1	95
0	161
0	106
0	87
0	143
0	152
0	21
0	9
0	8
0	116
0	7
0	0
0	40
0	47
0	15
0	43
0	62
0	1
0	6
0	58
1	30
0	32
0	50
